property_id,check_in_date,room_category,successful_bookings,capacity,occupancy
17560,2022-07-18,RT2,20,45,44%
19561,2022-07-18,RT2,16,45,36%
19563,2022-07-18,RT2,20,45,44%
19563,2022-07-18,RT3,11,29,38%
19562,2022-07-18,RT3,15,29,52%
19561,2022-07-18,RT3,13,29,45%
18562,2022-07-18,RT3,16,29,55%
17558,2022-07-18,RT3,11,27,41%
17562,2022-07-18,RT3,10,27,37%
19559,2022-07-18,RT3,11,27,41%
16559,2022-07-18,RT3,17,32,53%
16558,2022-07-18,RT3,3,8,38%
16562,2022-07-18,RT3,7,18,39%
18559,2022-07-18,RT3,7,23,30%
17564,2022-07-18,RT3,7,24,29%
16560,2022-07-18,RT3,8,20,40%
18560,2022-07-18,RT3,14,24,58%
18561,2022-07-18,RT3,14,25,56%
17559,2022-07-18,RT3,9,16,56%
17563,2022-07-18,RT3,9,16,56%
19558,2022-07-18,RT3,9,21,43%
19560,2022-07-18,RT3,9,19,47%
16563,2022-07-18,RT3,10,20,50%
18558,2022-07-18,RT3,10,26,38%
18563,2022-07-18,RT3,10,23,43%
16561,2022-07-18,RT3,12,21,57%
17560,2022-07-18,RT3,11,25,44%
17561,2022-07-18,RT3,11,19,58%
16560,2022-07-18,RT4,2,7,29%
17558,2022-07-18,RT4,2,6,33%
17562,2022-07-18,RT4,2,6,33%
19563,2022-07-18,RT4,2,6,33%
16558,2022-07-18,RT4,2,3,67%
17560,2022-07-18,RT4,4,13,31%
16561,2022-07-18,RT4,5,10,50%
17564,2022-07-18,RT4,5,17,29%
19559,2022-07-18,RT4,1,3,33%
18560,2022-07-18,RT4,8,15,53%
19560,2022-07-18,RT4,8,16,50%
18559,2022-07-18,RT4,7,19,37%
17563,2022-07-18,RT4,10,19,53%
19562,2022-07-18,RT4,7,14,50%
17559,2022-07-18,RT4,8,14,57%
18558,2022-07-18,RT4,9,20,45%
18562,2022-07-18,RT4,10,20,50%
18563,2022-07-18,RT4,7,18,39%
16563,2022-07-18,RT4,9,18,50%
16559,2022-07-18,RT4,8,18,44%
16562,2022-07-18,RT4,3,6,50%
19558,2022-07-18,RT4,3,7,43%
19561,2022-07-18,RT4,3,7,43%
17561,2022-07-18,RT4,3,4,75%
18561,2022-07-18,RT4,3,9,33%
19563,2022-07-19,RT3,12,29,41%
18560,2022-07-19,RT1,14,30,47%
19562,2022-07-19,RT1,15,30,50%
19563,2022-07-19,RT1,13,30,43%
17558,2022-07-19,RT1,7,19,37%
16558,2022-07-19,RT1,12,19,63%
17560,2022-07-19,RT1,15,40,38%
19558,2022-07-19,RT1,13,40,33%
19560,2022-07-19,RT1,14,26,54%
17561,2022-07-19,RT1,15,26,58%
16560,2022-07-19,RT1,14,34,41%
16561,2022-07-19,RT1,10,18,56%
16562,2022-07-19,RT1,13,31,42%
16563,2022-07-19,RT1,21,41,51%
17559,2022-07-19,RT1,18,32,56%
17562,2022-07-19,RT1,7,20,35%
17563,2022-07-19,RT1,10,25,40%
18558,2022-07-19,RT1,7,15,47%
18559,2022-07-19,RT1,13,42,31%
18561,2022-07-19,RT1,18,33,55%
18562,2022-07-19,RT1,21,38,55%
18563,2022-07-19,RT1,11,27,41%
19559,2022-07-19,RT1,11,24,46%
19561,2022-07-19,RT1,13,36,36%
17564,2022-07-19,RT1,6,16,38%
19562,2022-07-19,RT2,10,23,43%
18563,2022-07-19,RT2,11,29,38%
17561,2022-07-19,RT2,17,36,47%
17558,2022-07-19,RT2,18,50,36%
16562,2022-07-19,RT2,20,43,47%
16561,2022-07-19,RT2,14,24,58%
16558,2022-07-19,RT2,11,22,50%
19560,2022-07-19,RT2,18,38,47%
16563,2022-07-19,RT2,20,38,53%
16559,2022-07-19,RT2,23,41,56%
19559,2022-07-19,RT2,19,41,46%
19558,2022-07-19,RT2,13,39,33%
17559,2022-07-19,RT2,18,39,46%
16560,2022-07-19,RT2,15,34,44%
18562,2022-07-19,RT2,15,34,44%
18559,2022-07-19,RT2,18,44,41%
17563,2022-07-19,RT2,27,44,61%
17562,2022-07-19,RT2,10,30,33%
18558,2022-07-19,RT2,14,30,47%
17564,2022-07-19,RT2,12,40,30%
18561,2022-07-19,RT2,20,40,50%
18560,2022-07-19,RT2,20,40,50%
17560,2022-07-19,RT2,18,45,40%
19561,2022-07-19,RT2,20,45,44%
19563,2022-07-19,RT2,19,45,42%
16559,2022-07-19,RT1,16,30,53%
19562,2022-07-19,RT3,14,29,48%
19561,2022-07-19,RT3,11,29,38%
18562,2022-07-19,RT3,15,29,52%
17558,2022-07-19,RT3,11,27,41%
17562,2022-07-19,RT3,9,27,33%
19559,2022-07-19,RT3,11,27,41%
16558,2022-07-19,RT3,4,8,50%
17559,2022-07-19,RT3,7,16,44%
18559,2022-07-19,RT3,7,23,30%
19558,2022-07-19,RT3,5,21,24%
16560,2022-07-19,RT3,8,20,40%
17563,2022-07-19,RT3,8,16,50%
18563,2022-07-19,RT3,8,23,35%
19560,2022-07-19,RT3,8,19,42%
17564,2022-07-19,RT3,8,24,33%
16559,2022-07-19,RT3,14,32,44%
16562,2022-07-19,RT3,9,18,50%
17560,2022-07-19,RT3,9,25,36%
17561,2022-07-19,RT3,9,19,47%
16561,2022-07-19,RT3,10,21,48%
18561,2022-07-19,RT3,12,25,48%
16563,2022-07-19,RT3,11,20,55%
18558,2022-07-19,RT3,11,26,42%
18560,2022-07-19,RT3,11,24,46%
19558,2022-07-19,RT4,2,7,29%
19563,2022-07-19,RT4,2,6,33%
17560,2022-07-19,RT4,4,13,31%
18561,2022-07-19,RT4,4,9,44%
16561,2022-07-19,RT4,5,10,50%
17564,2022-07-19,RT4,6,17,35%
19559,2022-07-19,RT4,1,3,33%
18560,2022-07-19,RT4,7,15,47%
19560,2022-07-19,RT4,9,16,56%
18559,2022-07-19,RT4,6,19,32%
17563,2022-07-19,RT4,8,19,42%
19562,2022-07-19,RT4,6,14,43%
17559,2022-07-19,RT4,6,14,43%
18558,2022-07-19,RT4,8,20,40%
18562,2022-07-19,RT4,11,20,55%
18563,2022-07-19,RT4,7,18,39%
16563,2022-07-19,RT4,9,18,50%
16559,2022-07-19,RT4,9,18,50%
16562,2022-07-19,RT4,3,6,50%
17558,2022-07-19,RT4,3,6,50%
17562,2022-07-19,RT4,3,6,50%
16560,2022-07-19,RT4,3,7,43%
19561,2022-07-19,RT4,3,7,43%
17561,2022-07-19,RT4,3,4,75%
16558,2022-07-19,RT4,3,3,100%
16559,2022-07-20,RT1,15,30,50%
19562,2022-07-20,RT1,13,30,43%
19563,2022-07-20,RT1,12,30,40%
17558,2022-07-20,RT1,8,19,42%
16558,2022-07-20,RT1,12,19,63%
17560,2022-07-20,RT1,15,40,38%
19558,2022-07-20,RT1,15,40,38%
19560,2022-07-20,RT1,12,26,46%
17561,2022-07-20,RT1,15,26,58%
16560,2022-07-20,RT1,14,34,41%
16561,2022-07-20,RT1,10,18,56%
16562,2022-07-20,RT1,14,31,45%
16563,2022-07-20,RT1,22,41,54%
17559,2022-07-20,RT1,17,32,53%
17562,2022-07-20,RT1,9,20,45%
17563,2022-07-20,RT1,13,25,52%
18558,2022-07-20,RT1,6,15,40%
18559,2022-07-20,RT1,17,42,40%
18561,2022-07-20,RT1,16,33,48%
18562,2022-07-20,RT1,21,38,55%
18563,2022-07-20,RT1,11,27,41%
19559,2022-07-20,RT1,10,24,42%
19561,2022-07-20,RT1,16,36,44%
17564,2022-07-20,RT1,6,16,38%
19562,2022-07-20,RT2,13,23,57%
18563,2022-07-20,RT2,13,29,45%
17561,2022-07-20,RT2,21,36,58%
17558,2022-07-20,RT2,23,50,46%
16562,2022-07-20,RT2,18,43,42%
16561,2022-07-20,RT2,12,24,50%
16558,2022-07-20,RT2,10,22,45%
19560,2022-07-20,RT2,20,38,53%
16563,2022-07-20,RT2,19,38,50%
16559,2022-07-20,RT2,19,41,46%
19559,2022-07-20,RT2,18,41,44%
19558,2022-07-20,RT2,14,39,36%
17559,2022-07-20,RT2,22,39,56%
16560,2022-07-20,RT2,16,34,47%
18562,2022-07-20,RT2,17,34,50%
18559,2022-07-20,RT2,14,44,32%
17563,2022-07-20,RT2,24,44,55%
17562,2022-07-20,RT2,10,30,33%
18558,2022-07-20,RT2,12,30,40%
17564,2022-07-20,RT2,12,40,30%
18561,2022-07-20,RT2,21,40,53%
18560,2022-07-20,RT2,18,40,45%
17560,2022-07-20,RT2,18,45,40%
19561,2022-07-20,RT2,18,45,40%
19563,2022-07-20,RT2,20,45,44%
19563,2022-07-20,RT3,12,29,41%
18560,2022-07-20,RT1,14,30,47%
19562,2022-07-20,RT3,14,29,48%
19561,2022-07-20,RT3,11,29,38%
18562,2022-07-20,RT3,17,29,59%
17558,2022-07-20,RT3,13,27,48%
17562,2022-07-20,RT3,8,27,30%
19559,2022-07-20,RT3,11,27,41%
16559,2022-07-20,RT3,17,32,53%
16558,2022-07-20,RT3,3,8,38%
16562,2022-07-20,RT3,7,18,39%
17560,2022-07-20,RT3,8,25,32%
17563,2022-07-20,RT3,8,16,50%
18559,2022-07-20,RT3,8,23,35%
19558,2022-07-20,RT3,8,21,38%
17564,2022-07-20,RT3,8,24,33%
18560,2022-07-20,RT3,13,24,54%
16560,2022-07-20,RT3,9,20,45%
17561,2022-07-20,RT3,9,19,47%
19560,2022-07-20,RT3,9,19,47%
16561,2022-07-20,RT3,10,21,48%
17559,2022-07-20,RT3,10,16,63%
18563,2022-07-20,RT3,10,23,43%
16563,2022-07-20,RT3,12,20,60%
18558,2022-07-20,RT3,12,26,46%
18561,2022-07-20,RT3,11,25,44%
16562,2022-07-20,RT4,2,6,33%
17558,2022-07-20,RT4,2,6,33%
17562,2022-07-20,RT4,2,6,33%
19558,2022-07-20,RT4,2,7,29%
19561,2022-07-20,RT4,2,7,29%
19563,2022-07-20,RT4,2,6,33%
19559,2022-07-20,RT4,2,3,67%
16558,2022-07-20,RT4,2,3,67%
17560,2022-07-20,RT4,5,13,38%
18561,2022-07-20,RT4,5,9,56%
16561,2022-07-20,RT4,6,10,60%
17564,2022-07-20,RT4,6,17,35%
18560,2022-07-20,RT4,8,15,53%
19560,2022-07-20,RT4,8,16,50%
18559,2022-07-20,RT4,6,19,32%
17563,2022-07-20,RT4,8,19,42%
19562,2022-07-20,RT4,7,14,50%
17559,2022-07-20,RT4,8,14,57%
18558,2022-07-20,RT4,8,20,40%
18562,2022-07-20,RT4,11,20,55%
18563,2022-07-20,RT4,7,18,39%
16563,2022-07-20,RT4,10,18,56%
16559,2022-07-20,RT4,10,18,56%
16560,2022-07-20,RT4,3,7,43%
17561,2022-07-20,RT4,3,4,75%
16559,2022-07-21,RT1,19,30,63%
18560,2022-07-21,RT1,19,30,63%
19562,2022-07-21,RT1,13,30,43%
19563,2022-07-21,RT1,11,30,37%
17558,2022-07-21,RT1,7,19,37%
16558,2022-07-21,RT1,10,19,53%
17560,2022-07-21,RT1,16,40,40%
19558,2022-07-21,RT1,15,40,38%
19560,2022-07-21,RT1,16,26,62%
17561,2022-07-21,RT1,14,26,54%
16560,2022-07-21,RT1,17,34,50%
16561,2022-07-21,RT1,9,18,50%
16562,2022-07-21,RT1,11,31,35%
16563,2022-07-21,RT1,21,41,51%
17559,2022-07-21,RT1,18,32,56%
17562,2022-07-21,RT1,7,20,35%
17563,2022-07-21,RT1,13,25,52%
18558,2022-07-21,RT1,6,15,40%
18559,2022-07-21,RT1,11,42,26%
18561,2022-07-21,RT1,14,33,42%
18562,2022-07-21,RT1,20,38,53%
18563,2022-07-21,RT1,11,27,41%
19559,2022-07-21,RT1,8,24,33%
19561,2022-07-21,RT1,16,36,44%
17564,2022-07-21,RT1,5,16,31%
19562,2022-07-21,RT2,11,23,48%
18563,2022-07-21,RT2,12,29,41%
17561,2022-07-21,RT2,18,36,50%
17558,2022-07-21,RT2,20,50,40%
16562,2022-07-21,RT2,17,43,40%
16561,2022-07-21,RT2,13,24,54%
16558,2022-07-21,RT2,11,22,50%
19560,2022-07-21,RT2,16,38,42%
16563,2022-07-21,RT2,21,38,55%
16559,2022-07-21,RT2,19,41,46%
19559,2022-07-21,RT2,17,41,41%
19558,2022-07-21,RT2,13,39,33%
17559,2022-07-21,RT2,20,39,51%
16560,2022-07-21,RT2,15,34,44%
18562,2022-07-21,RT2,19,34,56%
18559,2022-07-21,RT2,17,44,39%
17563,2022-07-21,RT2,21,44,48%
17562,2022-07-21,RT2,12,30,40%
18558,2022-07-21,RT2,11,30,37%
17564,2022-07-21,RT2,13,40,33%
18561,2022-07-21,RT2,20,40,50%
18560,2022-07-21,RT2,27,40,68%
17560,2022-07-21,RT2,20,45,44%
19561,2022-07-21,RT2,17,45,38%
19563,2022-07-21,RT2,19,45,42%
19563,2022-07-21,RT3,13,29,45%
19562,2022-07-21,RT3,16,29,55%
19561,2022-07-21,RT3,12,29,41%
18562,2022-07-21,RT3,14,29,48%
17558,2022-07-21,RT3,13,27,48%
17562,2022-07-21,RT3,10,27,37%
19559,2022-07-21,RT3,10,27,37%
16558,2022-07-21,RT3,4,8,50%
16560,2022-07-21,RT3,7,20,35%
16562,2022-07-21,RT3,7,18,39%
19558,2022-07-21,RT3,7,21,33%
16563,2022-07-21,RT3,8,20,40%
17559,2022-07-21,RT3,8,16,50%
17561,2022-07-21,RT3,8,19,42%
17563,2022-07-21,RT3,8,16,50%
18563,2022-07-21,RT3,8,23,35%
18560,2022-07-21,RT3,13,24,54%
16559,2022-07-21,RT3,14,32,44%
18559,2022-07-21,RT3,9,23,39%
17564,2022-07-21,RT3,10,24,42%
17560,2022-07-21,RT3,12,25,48%
18561,2022-07-21,RT3,12,25,48%
16561,2022-07-21,RT3,11,21,52%
18558,2022-07-21,RT3,11,26,42%
19560,2022-07-21,RT3,11,19,58%
17558,2022-07-21,RT4,2,6,33%
19563,2022-07-21,RT4,2,6,33%
19559,2022-07-21,RT4,2,3,67%
16558,2022-07-21,RT4,2,3,67%
18561,2022-07-21,RT4,4,9,44%
16561,2022-07-21,RT4,5,10,50%
17560,2022-07-21,RT4,5,13,38%
17564,2022-07-21,RT4,7,17,41%
18560,2022-07-21,RT4,7,15,47%
19560,2022-07-21,RT4,7,16,44%
18559,2022-07-21,RT4,6,19,32%
17563,2022-07-21,RT4,10,19,53%
19562,2022-07-21,RT4,8,14,57%
17559,2022-07-21,RT4,7,14,50%
18558,2022-07-21,RT4,9,20,45%
18562,2022-07-21,RT4,10,20,50%
18563,2022-07-21,RT4,9,18,50%
16563,2022-07-21,RT4,10,18,56%
16559,2022-07-21,RT4,8,18,44%
16562,2022-07-21,RT4,3,6,50%
17562,2022-07-21,RT4,3,6,50%
16560,2022-07-21,RT4,3,7,43%
19558,2022-07-21,RT4,3,7,43%
19561,2022-07-21,RT4,3,7,43%
17561,2022-07-21,RT4,3,4,75%
19563,2022-07-22,RT3,13,29,45%
16559,2022-07-22,RT1,13,30,43%
18560,2022-07-22,RT1,16,30,53%
19562,2022-07-22,RT1,16,30,53%
19563,2022-07-22,RT1,14,30,47%
17558,2022-07-22,RT1,8,19,42%
16558,2022-07-22,RT1,10,19,53%
17560,2022-07-22,RT1,18,40,45%
19558,2022-07-22,RT1,15,40,38%
19560,2022-07-22,RT1,13,26,50%
17561,2022-07-22,RT1,12,26,46%
16560,2022-07-22,RT1,15,34,44%
16561,2022-07-22,RT1,9,18,50%
16562,2022-07-22,RT1,15,31,48%
16563,2022-07-22,RT1,23,41,56%
17559,2022-07-22,RT1,13,32,41%
17562,2022-07-22,RT1,8,20,40%
17563,2022-07-22,RT1,12,25,48%
18558,2022-07-22,RT1,5,15,33%
18559,2022-07-22,RT1,12,42,29%
18561,2022-07-22,RT1,15,33,45%
18562,2022-07-22,RT1,18,38,47%
18563,2022-07-22,RT1,12,27,44%
19559,2022-07-22,RT1,11,24,46%
19561,2022-07-22,RT1,16,36,44%
17564,2022-07-22,RT1,5,16,31%
19562,2022-07-22,RT2,14,23,61%
18563,2022-07-22,RT2,12,29,41%
17561,2022-07-22,RT2,18,36,50%
17558,2022-07-22,RT2,19,50,38%
16562,2022-07-22,RT2,15,43,35%
16561,2022-07-22,RT2,14,24,58%
16558,2022-07-22,RT2,12,22,55%
19560,2022-07-22,RT2,23,38,61%
16563,2022-07-22,RT2,20,38,53%
16559,2022-07-22,RT2,20,41,49%
19559,2022-07-22,RT2,18,41,44%
19558,2022-07-22,RT2,14,39,36%
17559,2022-07-22,RT2,23,39,59%
16560,2022-07-22,RT2,15,34,44%
18562,2022-07-22,RT2,17,34,50%
18559,2022-07-22,RT2,19,44,43%
17563,2022-07-22,RT2,21,44,48%
17562,2022-07-22,RT2,11,30,37%
18558,2022-07-22,RT2,13,30,43%
17564,2022-07-22,RT2,14,40,35%
18561,2022-07-22,RT2,23,40,58%
18560,2022-07-22,RT2,20,40,50%
17560,2022-07-22,RT2,20,45,44%
19561,2022-07-22,RT2,18,45,40%
19563,2022-07-22,RT2,21,45,47%
19562,2022-07-22,RT3,14,29,48%
19561,2022-07-22,RT3,12,29,41%
18562,2022-07-22,RT3,13,29,45%
17558,2022-07-22,RT3,10,27,37%
17562,2022-07-22,RT3,10,27,37%
19559,2022-07-22,RT3,12,27,44%
16559,2022-07-22,RT3,20,32,63%
16558,2022-07-22,RT3,4,8,50%
16562,2022-07-22,RT3,6,18,33%
17559,2022-07-22,RT3,7,16,44%
18559,2022-07-22,RT3,7,23,30%
16560,2022-07-22,RT3,8,20,40%
17563,2022-07-22,RT3,8,16,50%
17561,2022-07-22,RT3,9,19,47%
18563,2022-07-22,RT3,9,23,39%
19558,2022-07-22,RT3,9,21,43%
19560,2022-07-22,RT3,9,19,47%
17564,2022-07-22,RT3,9,24,38%
17560,2022-07-22,RT3,10,25,40%
16561,2022-07-22,RT3,12,21,57%
18558,2022-07-22,RT3,12,26,46%
18560,2022-07-22,RT3,12,24,50%
18561,2022-07-22,RT3,12,25,48%
16563,2022-07-22,RT3,11,20,55%
17562,2022-07-22,RT4,2,6,33%
19563,2022-07-22,RT4,2,6,33%
16558,2022-07-22,RT4,2,3,67%
19558,2022-07-22,RT4,4,7,57%
18561,2022-07-22,RT4,4,9,44%
16561,2022-07-22,RT4,5,10,50%
17564,2022-07-22,RT4,6,17,35%
17560,2022-07-22,RT4,7,13,54%
19559,2022-07-22,RT4,1,3,33%
18560,2022-07-22,RT4,8,15,53%
19560,2022-07-22,RT4,8,16,50%
18559,2022-07-22,RT4,6,19,32%
17563,2022-07-22,RT4,12,19,63%
19562,2022-07-22,RT4,7,14,50%
17559,2022-07-22,RT4,7,14,50%
18558,2022-07-22,RT4,9,20,45%
18562,2022-07-22,RT4,11,20,55%
18563,2022-07-22,RT4,8,18,44%
16563,2022-07-22,RT4,10,18,56%
16559,2022-07-22,RT4,9,18,50%
16562,2022-07-22,RT4,3,6,50%
17558,2022-07-22,RT4,3,6,50%
16560,2022-07-22,RT4,3,7,43%
19561,2022-07-22,RT4,3,7,43%
17561,2022-07-22,RT4,3,4,75%
19563,2022-07-23,RT3,17,29,59%
18560,2022-07-23,RT1,23,30,77%
19562,2022-07-23,RT1,24,30,80%
19563,2022-07-23,RT1,19,30,63%
17558,2022-07-23,RT1,13,19,68%
16558,2022-07-23,RT1,14,19,74%
17560,2022-07-23,RT1,25,40,63%
19558,2022-07-23,RT1,16,40,40%
19560,2022-07-23,RT1,21,26,81%
17561,2022-07-23,RT1,20,26,77%
16560,2022-07-23,RT1,23,34,68%
16561,2022-07-23,RT1,14,18,78%
16562,2022-07-23,RT1,17,31,55%
16563,2022-07-23,RT1,32,41,78%
17559,2022-07-23,RT1,22,32,69%
17562,2022-07-23,RT1,10,20,50%
17563,2022-07-23,RT1,19,25,76%
18558,2022-07-23,RT1,9,15,60%
18559,2022-07-23,RT1,20,42,48%
18561,2022-07-23,RT1,25,33,76%
18562,2022-07-23,RT1,26,38,68%
18563,2022-07-23,RT1,16,27,59%
19559,2022-07-23,RT1,16,24,67%
19561,2022-07-23,RT1,22,36,61%
17564,2022-07-23,RT1,8,16,50%
19562,2022-07-23,RT2,16,23,70%
18563,2022-07-23,RT2,16,29,55%
17561,2022-07-23,RT2,26,36,72%
17558,2022-07-23,RT2,30,50,60%
16562,2022-07-23,RT2,26,43,60%
16561,2022-07-23,RT2,18,24,75%
16558,2022-07-23,RT2,18,22,82%
19560,2022-07-23,RT2,32,38,84%
16563,2022-07-23,RT2,27,38,71%
16559,2022-07-23,RT2,31,41,76%
19559,2022-07-23,RT2,25,41,61%
19558,2022-07-23,RT2,19,39,49%
17559,2022-07-23,RT2,32,39,82%
16560,2022-07-23,RT2,18,34,53%
18562,2022-07-23,RT2,27,34,79%
18559,2022-07-23,RT2,22,44,50%
17563,2022-07-23,RT2,32,44,73%
17562,2022-07-23,RT2,13,30,43%
18558,2022-07-23,RT2,18,30,60%
17564,2022-07-23,RT2,23,40,58%
18561,2022-07-23,RT2,30,40,75%
18560,2022-07-23,RT2,28,40,70%
17560,2022-07-23,RT2,26,45,58%
19561,2022-07-23,RT2,29,45,64%
19563,2022-07-23,RT2,26,45,58%
16559,2022-07-23,RT1,21,30,70%
19562,2022-07-23,RT3,21,29,72%
19561,2022-07-23,RT3,19,29,66%
18562,2022-07-23,RT3,21,29,72%
17558,2022-07-23,RT3,14,27,52%
17562,2022-07-23,RT3,12,27,44%
19559,2022-07-23,RT3,17,27,63%
16559,2022-07-23,RT3,24,32,75%
16558,2022-07-23,RT3,6,8,75%
17560,2022-07-23,RT3,15,25,60%
18561,2022-07-23,RT3,21,25,84%
16561,2022-07-23,RT3,17,21,81%
16563,2022-07-23,RT3,16,20,80%
18558,2022-07-23,RT3,17,26,65%
18560,2022-07-23,RT3,18,24,75%
16560,2022-07-23,RT3,13,20,65%
19560,2022-07-23,RT3,13,19,68%
17561,2022-07-23,RT3,14,19,74%
18563,2022-07-23,RT3,14,23,61%
17564,2022-07-23,RT3,14,24,58%
17563,2022-07-23,RT3,12,16,75%
18559,2022-07-23,RT3,12,23,52%
16562,2022-07-23,RT3,11,18,61%
17559,2022-07-23,RT3,11,16,69%
19558,2022-07-23,RT3,11,21,52%
19559,2022-07-23,RT4,2,3,67%
16562,2022-07-23,RT4,4,6,67%
16560,2022-07-23,RT4,4,7,57%
19558,2022-07-23,RT4,4,7,57%
19561,2022-07-23,RT4,4,7,57%
16561,2022-07-23,RT4,8,10,80%
17560,2022-07-23,RT4,8,13,62%
18561,2022-07-23,RT4,7,9,78%
17564,2022-07-23,RT4,9,17,53%
18560,2022-07-23,RT4,13,15,87%
19560,2022-07-23,RT4,12,16,75%
18559,2022-07-23,RT4,10,19,53%
17563,2022-07-23,RT4,15,19,79%
19562,2022-07-23,RT4,10,14,71%
17559,2022-07-23,RT4,11,14,79%
18558,2022-07-23,RT4,12,20,60%
18562,2022-07-23,RT4,16,20,80%
18563,2022-07-23,RT4,10,18,56%
16563,2022-07-23,RT4,12,18,67%
16559,2022-07-23,RT4,15,18,83%
17558,2022-07-23,RT4,3,6,50%
17562,2022-07-23,RT4,3,6,50%
19563,2022-07-23,RT4,3,6,50%
17561,2022-07-23,RT4,3,4,75%
16558,2022-07-23,RT4,3,3,100%
16559,2022-07-24,RT1,20,30,67%
18560,2022-07-24,RT1,23,30,77%
19562,2022-07-24,RT1,23,30,77%
19563,2022-07-24,RT1,18,30,60%
17558,2022-07-24,RT1,10,19,53%
16558,2022-07-24,RT1,15,19,79%
17560,2022-07-24,RT1,21,40,53%
19558,2022-07-24,RT1,20,40,50%
19560,2022-07-24,RT1,18,26,69%
17561,2022-07-24,RT1,17,26,65%
16560,2022-07-24,RT1,22,34,65%
16561,2022-07-24,RT1,14,18,78%
16562,2022-07-24,RT1,21,31,68%
16563,2022-07-24,RT1,33,41,80%
17559,2022-07-24,RT1,24,32,75%
17562,2022-07-24,RT1,9,20,45%
17563,2022-07-24,RT1,18,25,72%
18558,2022-07-24,RT1,8,15,53%
18559,2022-07-24,RT1,22,42,52%
18561,2022-07-24,RT1,22,33,67%
18562,2022-07-24,RT1,27,38,71%
18563,2022-07-24,RT1,15,27,56%
19559,2022-07-24,RT1,15,24,63%
19561,2022-07-24,RT1,20,36,56%
17564,2022-07-24,RT1,8,16,50%
19562,2022-07-24,RT2,16,23,70%
18563,2022-07-24,RT2,17,29,59%
17561,2022-07-24,RT2,27,36,75%
17558,2022-07-24,RT2,30,50,60%
16562,2022-07-24,RT2,27,43,63%
16561,2022-07-24,RT2,18,24,75%
16558,2022-07-24,RT2,17,22,77%
19560,2022-07-24,RT2,25,38,66%
16563,2022-07-24,RT2,30,38,79%
16559,2022-07-24,RT2,29,41,71%
19559,2022-07-24,RT2,24,41,59%
19558,2022-07-24,RT2,17,39,44%
17559,2022-07-24,RT2,28,39,72%
16560,2022-07-24,RT2,23,34,68%
18562,2022-07-24,RT2,22,34,65%
18559,2022-07-24,RT2,23,44,52%
17563,2022-07-24,RT2,33,44,75%
17562,2022-07-24,RT2,15,30,50%
18558,2022-07-24,RT2,16,30,53%
17564,2022-07-24,RT2,20,40,50%
18561,2022-07-24,RT2,26,40,65%
18560,2022-07-24,RT2,31,40,78%
17560,2022-07-24,RT2,28,45,62%
19561,2022-07-24,RT2,25,45,56%
19563,2022-07-24,RT2,25,45,56%
19563,2022-07-24,RT3,17,29,59%
19562,2022-07-24,RT3,22,29,76%
19561,2022-07-24,RT3,16,29,55%
18562,2022-07-24,RT3,23,29,79%
17558,2022-07-24,RT3,16,27,59%
17562,2022-07-24,RT3,16,27,59%
19559,2022-07-24,RT3,18,27,67%
16559,2022-07-24,RT3,26,32,81%
16558,2022-07-24,RT3,6,8,75%
17560,2022-07-24,RT3,16,25,64%
18561,2022-07-24,RT3,18,25,72%
16561,2022-07-24,RT3,16,21,76%
16563,2022-07-24,RT3,17,20,85%
18560,2022-07-24,RT3,18,24,75%
18558,2022-07-24,RT3,15,26,58%
18563,2022-07-24,RT3,15,23,65%
16560,2022-07-24,RT3,13,20,65%
17559,2022-07-24,RT3,13,16,81%
17561,2022-07-24,RT3,13,19,68%
19560,2022-07-24,RT3,13,19,68%
19558,2022-07-24,RT3,9,21,43%
16562,2022-07-24,RT3,12,18,67%
17563,2022-07-24,RT3,12,16,75%
18559,2022-07-24,RT3,12,23,52%
17564,2022-07-24,RT3,12,24,50%
19559,2022-07-24,RT4,2,3,67%
19563,2022-07-24,RT4,4,6,67%
19561,2022-07-24,RT4,4,7,57%
16560,2022-07-24,RT4,5,7,71%
16561,2022-07-24,RT4,8,10,80%
17560,2022-07-24,RT4,9,13,69%
18561,2022-07-24,RT4,7,9,78%
17564,2022-07-24,RT4,9,17,53%
18560,2022-07-24,RT4,10,15,67%
19560,2022-07-24,RT4,13,16,81%
18559,2022-07-24,RT4,11,19,58%
17563,2022-07-24,RT4,13,19,68%
19562,2022-07-24,RT4,12,14,86%
17559,2022-07-24,RT4,11,14,79%
18558,2022-07-24,RT4,12,20,60%
18562,2022-07-24,RT4,13,20,65%
18563,2022-07-24,RT4,9,18,50%
16563,2022-07-24,RT4,14,18,78%
16559,2022-07-24,RT4,12,18,67%
16562,2022-07-24,RT4,3,6,50%
17558,2022-07-24,RT4,3,6,50%
17562,2022-07-24,RT4,3,6,50%
19558,2022-07-24,RT4,3,7,43%
17561,2022-07-24,RT4,3,4,75%
16558,2022-07-24,RT4,3,3,100%
16559,2022-07-25,RT1,16,30,53%
18560,2022-07-25,RT1,15,30,50%
19562,2022-07-25,RT1,16,30,53%
19563,2022-07-25,RT1,12,30,40%
17558,2022-07-25,RT1,7,19,37%
16558,2022-07-25,RT1,10,19,53%
17560,2022-07-25,RT1,17,40,43%
19558,2022-07-25,RT1,12,40,30%
19560,2022-07-25,RT1,13,26,50%
17561,2022-07-25,RT1,15,26,58%
16560,2022-07-25,RT1,16,34,47%
16561,2022-07-25,RT1,9,18,50%
